,ISBN,author_id
1473,0385472951,1245
1474,0385472951,328
1475,0451195663,1246
1476,0451195663,102
1477,0425182878,1247
1478,0425182878,1248
1479,0553564528,1249
1480,055356451X,568
1481,055356451X,1250
1482,0743412621,1251
1483,0743412621,1252
1484,0849943728,1253
1485,0849943728,1254
1486,0849943728,1255
1487,0849943728,1256
1488,0849943728,1257
1489,0849943728,1258
1490,0849943728,788
1491,0849943728,1259
1492,0849943728,862
1493,0849943728,493
1494,0849943450,1260
1495,0849943450,1261
1496,0849943450,1262
1497,084994371X,1263
1498,084994371X,63
1499,0590406019,1264
1500,0590406019,1265
1501,0020442408,1266
1502,0020442408,1267
1503,0553225987,9
1504,0553225987,1268
1505,042517736X,1269
1506,0671868713,1270
1507,0671868713,506
1508,038549825X,1271
1509,038549825X,1272
1510,038549825X,161
1511,0553202294,1273
1512,0553202294,114
1513,0345313860,1274
1514,0345313860,1275
1515,0345369947,382
1516,0345369947,383
1517,067170124X,1276
1518,067170124X,1277
1519,0345353625,1278
1520,0345353625,560
1521,0308102282,1279
1522,0308102282,1280
1523,006017143X,1281
1524,006017143X,1282
1525,006017143X,1283
1526,006017143X,1284
1527,006017143X,1285
1528,0805056491,1286
1529,0805056491,908
1530,0679401377,874
1531,0679401377,1287
1532,1562827049,1288
1533,1562827049,1289
1534,0385306032,1290
1535,0385306032,1291
1536,0385306032,1292
1537,0816152446,1293
1538,0816152446,1294
1539,0821772953,1295
1540,0821772953,1296
1541,0345379454,1297
1542,0345379454,1298
1543,0553576925,1172
1544,0553576925,1299
1545,0553576925,1300
1546,0743206053,1301
1547,0743206053,804
1548,0688169678,1302
1549,0688169678,1303
1550,0688169678,1304
1551,0688169678,1305
1552,0439319552,1306
1553,0439319552,1307
1554,0590870157,1308
1555,0590870157,1309
1556,0307001164,1310
1557,0307001164,1311
1558,0307001164,1312
1559,0440441501,1313
1560,0440441501,1314
1561,0590687301,427
1562,0590687301,154
1563,0439061644,1315
1564,0439061644,1316
1565,0439061644,139
1566,0439569842,1317
1567,0439569842,154
1568,0439569842,1318
1569,0439569842,1319
1570,0439569842,1320
1571,0439569842,345
1572,0307118703,1321
1573,0307118703,1322
1574,0590418858,1323
1575,0590418858,1324
1576,030720152X,1325
1577,030720152X,1326
1578,0816728739,1327
1579,0816728739,1328
1580,0865050880,1329
1581,0865050880,1232
1582,0812519655,1330
1583,0812519655,1331
1584,0812524853,1142
1585,0812524853,1143
1586,0449211770,1111
1587,0449211770,330
1588,193072229X,1332
1589,193072229X,81
1590,0812521129,1333
1591,0345251733,195
1592,0345251733,1334
1593,0345251733,1335
1594,1400077826,1336
1595,1400077826,154
1596,0312995431,1337
1597,0312995431,81
1598,0312312628,1338
1599,0312312628,1339
1600,0446394521,1340
1601,0446394521,1341
1602,0590021117,1342
1603,0590021117,970
1604,068484267X,1343
1605,068484267X,1082
1606,0553578693,1344
1607,0553578693,1345
1608,0380709260,1346
1609,0380709260,1347
1610,0380709260,1348
1611,0807565288,88
1612,0807565288,89
1613,0312986769,1349
1614,0312986769,1350
1615,0345413377,1351
1616,0345413377,1352
1617,0345413377,1353
1618,0345413369,1354
1619,0345413369,154
1620,0679893105,115
1621,0679893105,116
1622,0061096091,309
1623,0061096091,12
1624,0345369068,1355
1625,0345369068,1356
1626,0345369068,1357
1627,0451184718,1358
1628,0451184718,177
1629,0449209121,1359
1630,0449209121,742
1631,0060938455,1360
1632,0060938455,1361
1633,080411952X,1362
1634,080411952X,1363
1635,080411952X,1364
1636,0060575808,384
1637,0060575808,1365
1638,0060575808,1366
1639,0060558865,1148
1640,0060558865,1149
1641,0767912918,1367
1642,0767912918,1368
1643,0553298860,1369
1644,0553298860,1370
1645,0385335679,1371
1646,0385335679,1372
1647,0385335679,56
1648,0440122090,1373
1649,0440122090,1374
1650,0671525832,1375
1651,0671525832,528
1652,0553279572,1376
1653,0553279572,1377
1654,0061009059,1378
1655,0061009059,1379
1656,0061009059,1380
1657,0060930187,1381
1658,0060930187,154
1659,0516076272,1382
1660,0516076272,63
1661,0679450432,1383
1662,0821775863,1384
1663,0821775863,506
1664,0821770209,1385
1665,0821770209,1386
1666,0670855758,1387
1667,0670855758,1388
1668,0670855758,1389
1669,0553562819,1390
1670,0553562819,1391
1671,0446364193,1392
1672,0446364193,1393
1673,0446519138,1394
1674,0446519138,1395
1675,0425179672,1022
1676,0425179672,232
1677,0061042943,1396
1678,0061042943,1397
1679,0061042943,1398
1680,0061042943,1399
1681,0061042943,1400
1682,0061042943,1401
1683,0399144463,1402
1684,0399144463,161
1685,0965404560,1403
1686,0965404560,1404
1687,006015781X,1405
1688,006015781X,230
1689,0060930705,1406
1690,0060930705,120
1691,0312206763,1407
1692,0312206763,1408
1693,0312206763,1409
1694,0316116025,845
1695,0316116025,112
1696,0156013967,291
1697,0156013967,1410
1698,0385314019,1411
1699,0385314019,1412
1700,0743444167,1413
1701,0743444167,1414
1702,0618231617,1415
1703,0618231617,1416
1704,0618231617,1417
1705,1567920047,1418
1706,1567920047,654
1707,0811203220,1419
1708,0811203220,1420
1709,1573229148,1421
1710,1573229148,1422
1711,1573229148,1423
1712,0787955671,1424
1713,0787955671,1425
1714,0425174484,1426
1715,0425174484,114
1716,0385496907,1427
1717,0385496907,1428
1718,0385496907,1429
1719,0446523992,1430
1720,0446523992,1431
1721,0446523992,1432
1722,0140185216,1433
1723,0140185216,1434
1724,0684717255,1435
1725,0684717255,12
1726,0486272745,1436
1727,0486272745,197
1728,8807120194,424
1729,8807120194,1437
1730,0062507249,735
1731,0062507249,1438
1732,0684801221,1439
1733,0684801221,1440
1734,0684801221,1441
1735,1576737357,1442
1736,1576737357,211
1737,0060083298,1443
1738,0060083298,1444
1739,0060083298,232
1740,0446672211,1445
1741,0446672211,1446
1742,0446672211,1447
1743,0140293248,11
1744,0140293248,1448
1745,0807070718,1449
1746,0807070718,1450
1747,0743213831,1362
1748,0743213831,1451
1749,0345305477,1452
1750,0345305477,1453
1751,0061080519,1454
1752,0061080519,1455
1753,0061080519,1456
1754,0061080519,1457
1755,0061080519,120
1756,0061080519,1458
1757,0061080519,1459
1758,0061080519,1460
1759,0142000205,93
1760,0142000205,1461
1761,0316735027,1462
1762,0316735027,1463
1763,193156146X,1464
1764,193156146X,54
1765,015600710X,1465
1766,015600710X,1466
1767,0062517856,1467
1768,0062517856,1468
1769,0679767789,1469
1770,0679767789,1470
1771,0679767789,1471
1772,0679767789,1472
1773,0679767789,1473
1774,0679767789,1474
1775,0449911683,1475
1776,0449911683,547
1777,0425169626,1476
1778,0425169626,1477
1779,0449207757,1478
1780,0449207757,1479
1781,0449207757,1480
1782,0449245691,384
1783,0449245691,436
1784,0449245691,1481
1785,0449245691,1482
1786,0449245691,1483
1787,0449245691,1341
1788,0140029400,1484
1789,0140029400,1485
1790,0140029400,1486
1791,0140029400,1487
1792,0140029400,1488
1793,0140029400,1489
1794,0140021566,1490
1795,2253004022,432
1796,2253004022,1491
1797,2253005274,1492
1798,2253005274,1493
1799,225300670X,568
1800,225300670X,450
1801,2266084372,1494
1802,2266084372,63
1803,2070362388,1495
1804,2266029460,1071
1805,2266029460,1496
1806,2253007102,1497
1807,2253007102,1498
1808,2070417743,1499
1809,2070417743,1500
1810,2070417743,1501
1811,2266033689,1502
1812,2266033689,1503
1813,2266033689,1504
1814,2070384349,1505
1815,2070384349,1506
1816,2070384349,1507
1817,2070384349,1508
1818,2070384349,1509
1819,2070384349,1510
1820,2070384349,1511
1821,2070384349,1512
1822,207053880X,1513
1823,207053880X,1514
1824,2070334368,11
1825,2070334368,1448
1826,2070334368,1515
1827,2070334368,1516
1828,2070334368,1517
1829,2070334368,1518
1830,2070334368,1519
1831,2070334368,1520
1832,2070334368,1521
1833,2070334368,1522
1834,2290314951,1523
1835,2290314951,1524
1836,229000510X,1525
1837,229000510X,1178
1838,3492207006,1526
1839,3492207006,1527
1840,3499177757,1528
1841,3499177757,1529
1842,3889774016,1530
1843,3889774016,229
1844,3502670005,432
1845,3502670005,232
1846,0905762487,1531
1847,0905762487,716
1848,3499222604,343
1849,3499222604,1532
1850,3499222604,1533
1851,3746670055,1237
1852,3746670055,908
1853,0140620427,1534
1854,0140620427,1535
1855,3596144434,1536
1856,3596144434,102
1857,3442724686,1537
1858,3442724686,102
1859,0385504209,902
1860,0385504209,211
1861,0446525502,1538
1862,0446525502,1539
1863,0385500769,1540
1864,0385500769,229
1865,0385500769,1541
1866,0385500769,954
1867,0385500769,1542
1868,0385500769,918
1869,0399147012,1543
1870,0399147012,1544
1871,0399147012,1545
1872,0670892963,1546
1873,0670892963,1547
1874,0688180639,1548
1875,0688180639,826
1876,0316789089,1549
1877,0316789089,1550
1878,0451197275,1551
1879,0451197275,943
1880,0425184129,1552
1881,0425184129,300
1882,0151001006,1553
1883,0151001006,1554
1884,0151001006,1555
1885,0385505833,1556
1886,0385505833,1557
1887,0679442790,1558
1888,0679442790,14
1889,0525943862,1559
1890,0525943862,14
1891,0609605925,1362
1892,0609605925,1550
1893,0060191929,1560
1894,0060191929,1561
1895,0060191929,253
1896,0743206045,1562
1897,0743206045,1137
1898,0684864843,1563
1899,0684864843,1564
1900,0684867818,378
1901,0684867818,230
1902,0743406176,1565
1903,0743406176,114
1904,0380978539,1566
1905,0380978539,1567
1906,0679603352,1568
1907,0679603352,1569
1908,0679410430,1570
1909,0679410430,1571
1910,0679410430,154
1911,0446523569,1572
1912,0446523569,1573
1913,0446523569,371
1914,0671042556,1574
1915,0671042556,1575
1916,0679450440,1125
1917,0679450440,1576
1918,0679450440,1577
1919,0140107649,1578
1920,0140107649,1579
1921,0609606727,1580
1922,0609606727,1581
1923,0446527793,1582
1924,0446531332,1583
1925,0446531332,1584
1926,0446531332,1585
1927,1570717257,1586
1928,1570717257,1587
1929,1570717257,1588
1930,1570717257,1589
1931,1570717257,1590
1932,1570717257,1591
1933,0060192631,1592
1934,0060192631,541
1935,0385420161,1593
1936,0385420161,1594
1937,0385420161,1595
1938,0345339711,1596
1939,0345339711,1597
1940,052594463X,1598
1941,052594463X,26
1942,039304016X,554
1943,039304016X,1599
1944,039304016X,1600
1945,0399147128,1601
1946,0399147128,1602
1947,0399147128,1603
1948,0670031046,1604
1949,0670031046,1605
1950,0670031046,1606
1951,0394574745,1251
1952,0394574745,1607
1953,0316969443,1608
1954,0316969443,1609
1955,0316969443,253
1956,0743230051,548
1957,0743230051,1610
1958,0743230051,1611
1959,0316693200,1612
1960,0316693200,1613
1961,0684868911,1614
1962,0684868911,1615
1963,0684868911,1616
1964,0842336214,1617
1965,0842336214,549
1966,0399148582,49
1967,0399148582,1618
1968,0684864320,1619
1969,0525944834,1620
1970,0525944834,654
1971,0345428900,1621
1972,0345428900,1622
1973,0451176812,1623
1974,0451176812,1624
1975,0451176812,1255
1976,0451176812,1625
1977,0451176812,1626
1978,0451176812,1627
1979,0671525794,1628
1980,0671525794,1629
1981,0718144538,1630
1982,0718144538,1631
1983,0446602086,1210
1984,0446602086,1632
1985,0446602086,1569
1986,0394551427,1633
1987,0394551427,1634
1988,0064407667,821
1989,0064407667,1635
1990,0007100221,1636
1991,0007100221,54
1992,2253148539,1637
1993,2253043974,1638
1994,2253043974,63
1995,2020315491,1639
1996,2020315491,1640
1997,2020315491,1641
1998,0747549923,1642
1999,0747549923,102
2000,0743462335,1643
2001,0743462335,161
2002,0140253580,1644
2003,0140253580,1645
2004,0140253580,913
2005,0947782141,1646
2006,0947782141,1647
2007,057120354X,1648
2008,057120354X,102
2009,0349101779,1649
2010,0349101779,1650
2011,0743222229,1651
2012,0743222229,1652
2013,0743222229,1653
2014,185479549X,1654
2015,185479549X,1655
2016,0140292918,1656
2017,0140292918,139
2018,1854795554,1086
2019,1854795554,1657
2020,1854795554,1658
2021,1858813093,1659
2022,1858813093,605
2023,2871290911,1660
2024,2871290911,1661
2025,0198604025,1662
2026,0198604025,292
2027,1842151053,1663
2028,1842151053,1664
2029,2253063339,1665
2030,2253063339,1666
2031,1860198597,1667
2032,1860198597,1668
2033,0767908473,1669
2034,0767908473,102
2035,1842040154,1670
2036,1842040154,506
2037,1842040154,1671
2038,1842040154,1468
2039,1842040154,1672
2040,1842040154,1673
2041,1842040154,1674
2042,1842040154,1675
2043,1842040154,1676
2044,1842040154,1677
2045,1842040154,1678
2046,0140622063,1679
2047,0140622063,1680
2048,0140622063,1681
2049,0571209521,1682
2050,0571209521,1683
2051,0571209521,1684
2052,2264009306,536
2053,2264009306,1685
2054,1841952931,164
2055,1841952931,165
2056,0890877564,414
2057,0890877564,1686
2058,0890877564,234
2059,1405200677,1687
2060,1405200677,1688
2061,1405200677,1689
2062,0416196772,1467
2063,0416196772,1690
2064,0747538069,1691
2065,0747538069,1692
2066,0375501347,1295
2067,0375501347,1296
2068,0060927240,1693
2069,0060927240,1694
2070,0316776963,9
2071,0316776963,1695
2072,0316776963,1696
2073,0316776963,1697
2074,0316776963,1698
2075,0316776963,1699
2076,156341029X,1700
2077,156341029X,1508
2078,0060934719,1701
2079,0060934719,1702
2080,1886383421,1703
2081,1886383421,860
2082,1888451084,1704
2083,1888451084,592
2084,0451450256,1705
2085,0451450256,1706
2086,1555835953,1707
2087,1555835953,161
2088,0395877563,1708
2089,0395877563,1709
2090,0962893862,1710
2091,0962893862,161
2092,0962893862,1711
2093,0962893862,1712
2094,0962893862,1713
2095,0962893862,1714
2096,1555834531,1715
2097,1555834531,1716
2098,0393318435,1295
2099,0393318435,1296
2100,0889740828,1717
2101,0889740828,1718
2102,1563410443,1719
2103,1563410443,916
2104,1563899388,1720
2105,1563899388,1721
2106,1563411148,1722
2107,1563411148,1723
2108,0553579681,432
2109,0553579681,26
2110,0553579673,1724
2111,0553579673,1725
2112,0553579673,1726
2113,0553579673,1727
2114,0553579673,1728
2115,0553579673,1729
2116,0451181379,1730
2117,0451181379,1731
2118,0786889160,1732
2119,0786889160,1733
2120,0786889160,1734
2121,0786889160,1735
2122,0345370740,1736
2123,0345370740,1737
2124,0553574175,760
2125,0553574175,1463
2126,0553574167,731
2127,0553574167,560
2128,0553574159,1738
2129,0553574159,20
2130,0312287240,1739
2131,0312287240,1740
2132,0312287240,1741
2133,0679801146,1742
2134,0679801146,12
2135,0446300101,136
2136,0446300101,347
2137,0821750410,1743
2138,0821750410,1744
2139,0425142485,1745
2140,0425142485,94
2141,0451456548,1746
2142,0451456548,1747
2143,0451456548,1748
2144,0060006048,1749
2145,0060006048,1750
2146,0312906552,1751
2147,0312906552,114
2148,0440117291,1752
2149,0440117291,114
2150,0425049981,1753
2151,0374386676,1754
2152,0374386676,1755
2153,0374386676,1432
2154,0786886463,1756
2155,0786886463,1265
2156,0345395379,1362
2157,0345395379,338
2158,0380788497,1757
2159,0380788497,606
2160,0307215342,1758
2161,0307215342,10
2162,0374343381,1759
2163,0374343381,716
2164,0345403339,1760
2165,0345403339,1761
2166,0345403339,316
2167,0345403339,788
2168,0440226694,1762
2169,0440226694,1763
2170,0440226694,1764
2171,0440219604,1765
2172,0440219604,549
2173,0767903285,745
2174,0767903285,1766
2175,0345429176,1767
2176,0345429176,40
2177,038529929X,1768
2178,038529929X,1769
2179,1573229571,1266
2180,1573229571,1770
2181,1573229571,1771
2182,0345418778,1644
2183,0345418778,1772
2184,0517201658,1773
2185,0517201658,1774
2186,0517201658,1775
2187,0517201658,1776
2188,0743211383,1777
2189,0743211383,1778
2190,0743211383,1779
2191,039914370X,769
2192,039914370X,1780
2193,039914370X,1781
2194,1884777805,1782
2195,1884777805,1783
2196,0312977905,1784
2197,0312977905,1785
2198,0312977905,1786
2199,0812521331,1787
2200,0812521331,1788
2201,0451205421,1122
2202,0451205421,1789
2203,0894342789,1708
2204,0894342789,1709
2205,0440218535,1790
2206,0440218535,1791
2207,0449207595,39
2208,0449207595,1792
2209,0449207595,1793
2210,8806142267,766
2211,8806142267,63
2212,0670844594,745
2213,0670844594,1794
2214,039457513X,1795
2215,039457513X,10
2216,0394559487,1796
2217,0394559487,1779
2218,0394559487,1797
2219,0394559487,114
2220,0394559487,1798
2221,0394559487,1799
2222,0394559487,1800
2223,0394559487,1801
2224,0804001944,1760
2225,0804001944,943
2226,0804001944,1802
2227,0804001944,300
2228,0804001944,1803
2229,0804001944,1804
2230,0590897985,1805
2231,0590897985,781
2232,0689832877,1806
2233,0689832877,1807
2234,0689832877,1808
2235,0689829698,1809
2236,0689829698,1810
2237,0439042917,1811
2238,0439042917,1812
2239,0064409457,1762
2240,0064409457,1763
2241,0064409457,1764
2242,0064405052,1813
2243,0064405052,1265
2244,043922165X,25
2245,043922165X,26
2246,0152162445,1814
2247,0152162577,1815
2248,0152162577,1042
2249,0152162577,1816
2250,0152162577,1817
2251,0152162577,1818
2252,015216250X,1819
2253,015216250X,1820
2254,1562477528,1821
2255,1562477528,154
2256,0439221676,1822
2257,0439221676,1823
2258,0439221676,1824
2259,0439221684,1825
2260,0439221684,1826
2261,0439221714,1827
2262,0439221714,1828
2263,0439221714,1322
2264,0439221706,1829
2265,0439221706,1830
2266,0439221730,49
2267,0439221730,1831
2268,0440415993,1832
2269,0440415993,1833
2270,0440415993,1834
2271,0440415993,1835
2272,0440415993,1836
2273,0440415993,1837
2274,0440415993,1838
2275,0440415993,1839
2276,0895872102,271
2277,0895872102,272
2278,068983585X,1840
2279,0345391802,1841
2280,0345391802,1842
2281,0345391802,1843
2282,0440219078,1844
2283,0440219078,114
2284,185424597X,1845
2285,185424597X,26
2286,2080105434,1846
2287,2080105434,14
2288,349913358X,1847
2289,349913358X,1848
2290,3257201761,1849
2291,3257201761,1850
2292,3257201761,1851
2293,3257201761,1852
2294,3257201761,1853
2295,3257201761,1854
2296,3404121686,1855
2297,3404121686,1856
2298,3404118960,1857
2299,3404118960,606
2300,0345356578,1032
2301,0345356578,1858
2302,0345356578,1859
2303,0345346971,1860
2304,0345346971,186
2305,0753804700,1861
2306,0753804700,574
2307,0451155750,1862
2308,0451155750,1863
2309,0786890436,568
2310,0786890436,1864
2311,0415928087,1865
2312,0415928087,606
2313,0521427150,1866
2314,0521427150,1867
2315,0521427150,123
2316,0812923278,1752
2317,0812923278,114
2318,0884111342,1122
2319,0884111342,1789
2320,0345428544,1868
2321,0345428544,63
2322,0671694049,703
2323,0671694049,1869
2324,080901582X,1870
2325,080901582X,860
2326,0449006557,1871
2327,0449006557,1872
2328,0449006557,1873
2329,0373250339,975
2330,0373250339,1874
2331,0380820447,11
2332,0380820447,1875
2333,0380820447,1876
2334,0385497679,1877
2335,0385497679,1878
2336,0385497679,1879
2337,0451454243,746
2338,0451454243,1880
2339,0451454243,1881
2340,0941423042,1882
2341,0941423042,1883
2342,0373871562,1884
2343,0373871562,1885
2344,0553101439,1886
2345,0553101439,1887
2346,0553101439,1888
2347,0898151910,1889
2348,0898151910,123
2349,0835949362,346
2350,0835949362,347
2351,0835949362,1890
2352,0835949362,1891
2353,0835949362,1892
2354,0835949362,114
2355,0880701102,37
2356,0880701102,1893
2357,039914563X,1894
2358,039914563X,1895
2359,0312853238,11
2360,0312853238,1896
2361,0312853238,229
2362,0688048730,1897
2363,0688048730,1232
2364,0425161722,1898
2365,0425161722,1899
2366,0425161722,1900
2367,0385493800,1901
2368,0385493800,1902
2369,0385493800,1903
2370,0849916399,1904
2371,0849916399,154
2372,1928791107,1905
2373,1928791107,87
2374,1928791107,1906
2375,1928791107,1907
2376,1928791107,1908
2377,1928791107,1909
2378,067175145X,1910
2379,067175145X,1569
2380,0440211727,1911
2381,0440211727,1468
2382,0877192820,554
2383,0877192820,1912
2384,0877192820,716
2385,0380002450,1913
2386,0380002450,1914
2387,0793133955,1915
2388,0793133955,32
2389,0394178017,1916
2390,0394178017,1917
2391,0394178017,436
2392,0425134350,1918
2393,0425134350,114
2394,0425134350,1919
2395,0425134350,1361
2396,0425134350,1920
2397,0425134350,1921
2398,0385479689,1922
2399,0385479689,1923
2400,0385479689,1924
2401,0385479689,1925
2402,0380754851,1760
2403,0380754851,943
2404,0380754851,1926
2405,0380754851,154
2406,0380754851,1927
2407,0380754851,1928
2408,0380754851,1929
2409,0380754851,1930
2410,0380538504,1767
2411,0380538504,1931
2412,0380538504,1932
2413,044661162X,1933
2414,044661162X,560
2415,0671742566,1934
2416,0671742566,114
2417,0515122408,170
2418,0515122408,171
2419,0440222818,1935
2420,0440222818,1936
2421,0451204050,1937
2422,0451204050,1938
2423,0451204050,1939
2424,038533334X,1782
2425,038533334X,1783
2426,0449131548,1940
2427,0449131548,763
2428,0440120470,1941
2429,0440120470,1942
2430,0440120470,1943
2431,0440120470,1944
2432,0440120470,1945
2433,0440120470,318
2434,0451188209,1946
2435,0451188209,1947
2436,0440130913,1948
2437,0440130913,1949
2438,0440130913,729
2439,0449001954,1950
2440,0449001954,1951
2441,0449001954,1952
2442,0345404777,1953
2443,0345404777,1954
2444,0451185277,1955
2445,0451185277,161
2446,0440224829,794
2447,0440224829,795
2448,0671779338,512
2449,0671779338,1956
2450,0515134368,1957
2451,0515134368,1958
2452,0515134368,1959
2453,0380759497,1960
2454,0380759497,114
2455,3442098424,1961
2456,3442098424,1962
2457,0394578791,1963
2458,0394578791,1964
2459,1558505377,1965
2460,1558505377,1966
2461,0373245696,1630
2462,0373245696,1967
2463,0373245696,1968
2464,0373245696,1969
2465,0373245696,1970
2466,0373245696,1971
2467,0743201078,1972
2468,0743201078,1973
2469,0743201078,1974
2470,068983571X,1975
2471,068983571X,1976
2472,0553256785,1977
2473,0553256785,1893
2474,0553256785,1978
2475,0553256785,1979
2476,0553256785,1294
2477,0892967994,1705
2478,0892967994,1706
2479,0061064505,1980
2480,0061064505,1236
2481,1551668785,226
2482,1551668785,232
2483,0836230868,514
2484,0836230868,1981
2485,0381999866,1592
2486,0381999866,1982
2487,0381999866,99
2488,0380817144,1983
2489,0380817144,1984
2490,0380752115,1985
2491,0380752115,1986
2492,0553212583,1987
2493,0553212583,1988
2494,0446364762,1989
2495,0446364762,1990
2496,0425166619,1991
2497,0425166619,1992
2498,061312975X,1993
2499,061312975X,1723
2500,0765341972,1762
2501,0765341972,1994
2502,0765341972,1995
2503,0590514776,1996
2504,0590514776,114
2505,0373037430,273
2506,0373037430,1997
2507,0064472779,1998
2508,0064472779,1999
2509,0553581279,2000
2510,0553581279,2001
2511,0373750013,2002
2512,0373750013,2003
2513,0373750013,2004
2514,0393030342,614
2515,0393030342,2005
2516,0553561618,2006
2517,0553561618,2007
2518,0553561618,2008
2519,0553561618,2009
2520,0312422156,2010
2521,0312422156,2011
2522,0312422156,2012
2523,0425139069,2013
2524,0425139069,923
2525,0450029956,350
2526,0450029956,2014
2527,0450029956,788
2528,0130139165,2015
2529,0130139165,230
2530,0130139165,2016
2531,0130139165,2017
2532,0130139165,2018
2533,0130139165,330
2534,0130139165,2019
2535,0130139165,2020
2536,0373196741,2021
2537,0373196741,2022
2538,0451524489,2023
2539,0451524489,868
2540,0140065172,2024
2541,0140065172,2025
2542,0140065172,120
2543,044022165X,2026
2544,044022165X,2027
2545,0373123485,2028
2546,0373123485,2029
2547,0373123108,2030
2548,0373123108,1377
2549,0590225170,2031
2550,0590225170,2032
2551,0399143165,2033
2552,0399143165,2034
2553,044132231X,2035
2554,044132231X,2036
2555,044132231X,2037
2556,0425124347,2038
2557,0425124347,2039
2558,0786889705,1955
2559,0786889705,161
2560,0312282990,2040
2561,0312282990,2041
2562,0312282990,2042
2563,0312282990,114
2564,0312282990,2043
2565,0312282990,26
2566,0425137945,2044
2567,0425137945,2045
2568,042512892X,1796
2569,042512892X,1779
2570,042512892X,1149
2571,042512892X,2046
2572,042512892X,2047
2573,042512892X,1027
2574,0425113892,2048
2575,0425113892,10
2576,0394820371,173
2577,0394820371,2049
2578,0394820371,2050
2579,0449134482,2051
2580,0449134482,2052
2581,0449134482,2053
2582,014036336X,2054
2583,014036336X,305
2584,0375821813,1638
2585,0375821813,63
2586,0812516826,2055
2587,0812516826,2056
2588,0345348036,2057
2589,0345348036,2058
2590,0679420118,2059
2591,0679420118,2060
2592,0871137380,2061
2593,0871137380,2062
2594,0741409690,2063
2595,0741409690,2064
2596,0741407213,2065
2597,0741407213,2066
2598,0759612277,2067
2599,0759612277,1178
2600,0741402858,2068
2601,0741402858,2069
2602,0741402858,2070
2603,0741402858,1119
2604,0741402858,2071
2605,0741402858,729
2606,1585007366,2072
2607,1585007366,2073
2608,074141127X,79
2609,074141127X,20
2610,0741403471,1263
2611,0741403471,2074
2612,0741403781,2075
2613,0741403781,592
2614,0741403056,2076
2615,0741403056,545
2616,0741405784,2077
2617,0741405784,436
2618,0741402912,673
2619,0741402912,440
2620,0741402912,2078
2621,0741402912,438
2622,0741402912,2079
2623,0741402912,2080
2624,0553568760,2081
2625,0553568760,2082
2626,034538184X,2083
2627,034538184X,2084
2628,034538184X,2085
2629,034538184X,2086
2630,034538184X,2087
2631,034538184X,2088
2632,0140620125,2089
2633,0140620125,2090
2634,0140620109,2091
2635,0140620109,112
2636,0375420827,2092
2637,0375420827,2093
2638,0375420827,2094
2639,0671745530,2095
2640,0671745530,436
2641,0805062971,2096
2642,0805062971,1040
2643,0805062971,2097
2644,0805062971,2098
2645,0805062971,2099
2646,0805062971,954
2647,0553211412,2100
2648,0553211412,102
2649,0671510053,2101
2650,0671510053,2102
2651,0671510053,2103
2652,0671510053,716
2653,0671510053,2104
2654,0671510053,2105
2655,1573229385,2106
2656,1573229385,2107
2657,0945397410,1732
2658,0945397410,2108
2659,0385334036,2109
2660,0385334036,2110
2661,0060914653,2111
2662,0060914653,102
2663,0345347536,2112
2664,0345347536,2113
2665,055321313X,279
2666,055321313X,280
2667,3473540420,2114
2668,3473540420,177
2669,0375507256,93
2670,0375507256,114
2671,0060529709,2115
2672,0060529709,2116
2673,0876850867,2117
2674,0876850867,230
2675,0140274154,1904
2676,0140274154,154
2677,0679743464,2118
2678,0679743464,2119
2679,0679743464,232
2680,0375704027,2120
2681,0375704027,26
2682,0874067391,2121
2683,0874067391,2122
2684,0590484753,2123
2685,0590484753,2124
2686,0590484753,2125
2687,0451527038,2126
2688,0451527038,2127
2689,0451527038,2128
2690,1590520777,2106
2691,1590520777,2107
2692,0590484672,2129
2693,0590484672,2130
2694,0590484672,1178
2695,0590484672,1294
2696,0590484672,2131
2697,0590484672,2132
2698,0975311255,912
2699,0975311255,161
2700,0743237188,2133
2701,0743237188,2134
2702,0743237188,10
2703,0553586122,2135
2704,0553586122,2136
2705,0553586122,1397
2706,0553584510,1790
2707,0553584510,2137
2708,0345341201,2138
2709,0345341201,2139
2710,0345341201,2140
2711,0345341201,2141
2712,0345341201,2142
2713,0345341201,2143
2714,1551662744,2144
2715,1551662744,2145
2716,0440175623,2146
2717,0440175623,2147
2718,0440175623,2148
2719,0440216842,635
2720,0440216842,2148
2721,0345443284,2149
2722,0345443284,1641
2723,0553285653,2150
2724,0553285653,2151
2725,0553285653,2152
2726,0553285653,1664
2727,0553285653,2153
2728,0553285653,2154
2729,0394800133,2155
2730,0394800133,2156
2731,0060972777,2157
2732,0060972777,2158
2733,0060972777,2159
2734,0064401472,997
2735,0064401472,2160
2736,0064401472,2161
2737,0156001942,2162
2738,0156001942,2163
2739,055326382X,2164
2740,055326382X,354
2741,0345418018,2165
2742,0345418018,112
2743,0684801469,884
2744,0684801469,885
2745,0684801469,2166
2746,0393961192,2167
2747,0393961192,102
2748,9997522052,2168
2749,9997522052,807
2750,0872203492,1821
2751,0872203492,154
2752,0312420145,2169
2753,0312420145,2170
2754,0911104542,285
2755,0911104542,286
2756,0911104542,2171
2757,0911104542,2172
2758,0911104542,2173
2759,0911104542,2174
2760,0375401318,2175
2761,0375401318,2176
2762,0140253602,2177
2763,0671789422,2178
2764,0671789422,2179
2765,0671789422,2180
2766,0671789422,2181
2767,0671789422,2182
